Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity
1896019,3,3/10/2020,,2026801,54,865,7
1896019,4,3/10/2020,,2026801,54,52,6
1896020,1,3/10/2020,,302645,10,373,1
1896020,2,3/10/2020,,302645,10,497,3
1896021,1,3/10/2020,,575184,22,166,4
1896021,2,3/10/2020,,575184,22,1682,1
1896021,3,3/10/2020,,575184,22,1668,2
1896022,1,3/10/2020,,1732613,51,1602,1
1896023,1,3/10/2020,,778636,30,116,1
1896024,1,3/10/2020,3/13/2020,1934889,0,80,1
1896024,2,3/10/2020,3/13/2020,1934889,0,930,1
1896025,1,3/10/2020,3/15/2020,1143574,0,1794,1
1897000,1,3/11/2020,,449696,27,1640,1
1897000,2,3/11/2020,,449696,27,1721,1
1897000,3,3/11/2020,,449696,27,1418,8
1897000,4,3/11/2020,,449696,27,456,5
1897000,5,3/11/2020,,449696,27,524,3
1897000,6,3/11/2020,,449696,27,1584,4
1897000,7,3/11/2020,,449696,27,1340,2
1897001,1,3/11/2020,,1437644,65,1467,7
1897001,2,3/11/2020,,1437644,65,531,6
1897002,1,3/11/2020,,837654,34,793,2
1897003,1,3/11/2020,,308410,10,2184,4
1897003,2,3/11/2020,,308410,10,1067,6
1897003,3,3/11/2020,,308410,10,56,1
1897003,4,3/11/2020,,308410,10,1632,5
1897006,1,3/11/2020,3/15/2020,1855763,0,435,3
1897006,2,3/11/2020,3/15/2020,1855763,0,399,6
1897006,3,3/11/2020,3/15/2020,1855763,0,1490,4
1897007,1,3/11/2020,3/17/2020,149123,0,1675,6
1897008,1,3/11/2020,,1294164,66,434,9
1897009,1,3/11/2020,,1280639,43,299,7
1897010,1,3/11/2020,,2086673,61,1824,1
1897010,2,3/11/2020,,2086673,61,2514,1
1897012,1,3/11/2020,,775606,29,1577,10
1897013,1,3/11/2020,,659827,12,425,1
1897014,1,3/11/2020,,257031,8,1449,1
1897014,2,3/11/2020,,257031,8,1691,3
1897015,1,3/11/2020,3/16/2020,426057,0,374,1
1897016,1,3/11/2020,,935232,39,1158,4
1897017,1,3/11/2020,,1700661,51,1826,6
1897017,2,3/11/2020,,1700661,51,1451,4
1897018,1,3/11/2020,,532684,22,1552,3
1897019,1,3/11/2020,,1480257,44,461,1
1897020,1,3/11/2020,,1515615,50,1631,1
1897020,2,3/11/2020,,1515615,50,429,2
1897022,1,3/11/2020,,1950591,48,1425,1
1897022,2,3/11/2020,,1950591,48,114,4
1897022,3,3/11/2020,,1950591,48,416,3
1897022,4,3/11/2020,,1950591,48,1420,7
1897022,5,3/11/2020,,1950591,48,138,3
1897022,6,3/11/2020,,1950591,48,1798,1
1897022,7,3/11/2020,,1950591,48,449,5
1897023,1,3/11/2020,,453255,27,542,3
1897024,1,3/11/2020,3/16/2020,149955,0,1519,3
1897024,2,3/11/2020,3/16/2020,149955,0,438,2
1897025,1,3/11/2020,,411768,27,1362,3
1897025,2,3/11/2020,,411768,27,1805,2
1897025,3,3/11/2020,,411768,27,1585,2
1897027,1,3/11/2020,3/14/2020,1819547,0,1468,2
1897027,2,3/11/2020,3/14/2020,1819547,0,1589,3
1897028,1,3/11/2020,,1863,5,70,1
1897029,1,3/11/2020,,1719596,55,1612,1
1897029,2,3/11/2020,,1719596,55,1740,6
1897029,3,3/11/2020,,1719596,55,1788,1
1897030,1,3/11/2020,,2013443,53,1423,1
1897030,2,3/11/2020,,2013443,53,452,3
1897031,1,3/11/2020,,1470332,53,2503,3
1897031,2,3/11/2020,,1470332,53,459,3
1897031,3,3/11/2020,,1470332,53,1674,1
1897031,4,3/11/2020,,1470332,53,1675,4
1897032,1,3/11/2020,,327514,8,457,1
1897032,2,3/11/2020,,327514,8,414,5
1898000,1,3/12/2020,3/17/2020,1384111,0,1667,1
1898000,2,3/12/2020,3/17/2020,1384111,0,878,4
1898001,1,3/12/2020,3/14/2020,665472,0,427,2
1898001,2,3/12/2020,3/14/2020,665472,0,1606,2
1898002,1,3/12/2020,,1442048,53,1494,5
1898003,1,3/12/2020,,1918342,62,211,1
1898003,2,3/12/2020,,1918342,62,1799,1
1898004,1,3/12/2020,3/16/2020,1488175,0,2488,1
1898004,2,3/12/2020,3/16/2020,1488175,0,493,1
1898005,1,3/12/2020,3/15/2020,522503,0,1797,3
1898005,2,3/12/2020,3/15/2020,522503,0,1818,9
1898005,3,3/12/2020,3/15/2020,522503,0,1286,1
1898006,1,3/12/2020,,1412534,57,1682,4
1898006,2,3/12/2020,,1412534,57,87,1
1898006,4,3/12/2020,,1412534,57,1601,2
1898006,5,3/12/2020,,1412534,57,58,2
1898007,1,3/12/2020,,869108,32,1794,5
1898008,1,3/12/2020,,1167441,38,1780,4
1898008,2,3/12/2020,,1167441,38,1636,10
1898008,3,3/12/2020,,1167441,38,1625,3
1898009,1,3/12/2020,3/15/2020,1861290,0,129,1
1898009,2,3/12/2020,3/15/2020,1861290,0,1278,5
1898009,3,3/12/2020,3/15/2020,1861290,0,712,4
1898009,4,3/12/2020,3/15/2020,1861290,0,1795,5
1898009,5,3/12/2020,3/15/2020,1861290,0,1301,1
1898011,1,3/12/2020,,1675644,64,930,1
1898011,2,3/12/2020,,1675644,64,957,3
1898011,3,3/12/2020,,1675644,64,90,2
1898011,5,3/12/2020,,1675644,64,989,7
1898012,1,3/12/2020,,1750109,54,1739,1
1898012,2,3/12/2020,,1750109,54,1461,4
1898012,3,3/12/2020,,1750109,54,1755,2
1898012,4,3/12/2020,,1750109,54,1651,4
1898013,1,3/12/2020,3/15/2020,1167987,0,1175,1
1898014,1,3/12/2020,,1312920,64,422,4
1898014,2,3/12/2020,,1312920,64,1614,1
1898015,1,3/12/2020,,817781,32,436,2
1898015,2,3/12/2020,,817781,32,422,1
1898015,3,3/12/2020,,817781,32,421,5
1898016,1,3/12/2020,,1197294,39,79,2
1898017,1,3/12/2020,,753461,29,1469,3
1898018,1,3/12/2020,,990399,37,2110,1
1898018,2,3/12/2020,,990399,37,1596,1
1898018,3,3/12/2020,,990399,37,97,8
1898018,4,3/12/2020,,990399,37,434,2
1898020,1,3/12/2020,3/16/2020,167382,0,66,4
1898020,2,3/12/2020,3/16/2020,167382,0,2133,2
1898020,3,3/12/2020,3/16/2020,167382,0,697,2
1898020,4,3/12/2020,3/16/2020,167382,0,539,6
1898021,1,3/12/2020,,446515,24,1800,2
1898023,1,3/12/2020,3/14/2020,1544679,0,1817,4
1898024,1,3/12/2020,,247971,10,1161,3
1898024,2,3/12/2020,,247971,10,649,3
1898025,1,3/12/2020,,2043646,61,1337,4
1898026,1,3/12/2020,,290747,9,1576,1
1898026,2,3/12/2020,,290747,9,1087,1
1898026,3,3/12/2020,,290747,9,97,1
1898027,1,3/12/2020,,243332,8,146,2
1898027,2,3/12/2020,,243332,8,2508,2
1898027,3,3/12/2020,,243332,8,1487,1
1898028,1,3/12/2020,,1517783,45,81,3
1898028,3,3/12/2020,,1517783,45,2088,1
1899001,1,3/13/2020,,2026801,54,472,7
1899001,2,3/13/2020,,2026801,54,1672,7
1899001,3,3/13/2020,,2026801,54,2073,2
1899001,4,3/13/2020,,2026801,54,1791,1
1899001,5,3/13/2020,,2026801,54,1636,1
1899001,6,3/13/2020,,2026801,54,450,1
1899002,1,3/13/2020,3/19/2020,1813538,0,729,6
1899002,2,3/13/2020,3/19/2020,1813538,0,1583,1
1899003,1,3/13/2020,,1232332,50,97,1
1899003,2,3/13/2020,,1232332,50,431,1
1899003,3,3/13/2020,,1232332,50,1441,2
1899003,4,3/13/2020,,1232332,50,1609,1
1899004,1,3/13/2020,,1321913,57,1484,1
1899004,2,3/13/2020,,1321913,57,106,4
1899004,3,3/13/2020,,1321913,57,1870,3
1899004,4,3/13/2020,,1321913,57,543,5
1899005,1,3/13/2020,,1298688,61,291,10
1899005,2,3/13/2020,,1298688,61,1607,4
1899006,1,3/13/2020,3/19/2020,486020,0,573,7
1899006,2,3/13/2020,3/19/2020,486020,0,1424,3
1899007,1,3/13/2020,,1621370,65,435,3
1899007,2,3/13/2020,,1621370,65,1422,2
1899007,3,3/13/2020,,1621370,65,109,2
1899008,1,3/13/2020,,367004,9,645,1
1899009,1,3/13/2020,,949166,37,1406,2
1899009,2,3/13/2020,,949166,37,436,1
1899009,3,3/13/2020,,949166,37,684,2
1899010,1,3/13/2020,,885782,34,47,3
1899010,2,3/13/2020,,885782,34,75,7
1899010,3,3/13/2020,,885782,34,1036,2
1899011,1,3/13/2020,,1587170,55,1578,3
1899011,2,3/13/2020,,1587170,55,1559,1
1899012,1,3/13/2020,3/17/2020,180599,0,431,1
1899012,2,3/13/2020,3/17/2020,180599,0,454,8
1899012,3,3/13/2020,3/17/2020,180599,0,1630,1
1899013,1,3/13/2020,,1532522,48,1042,9
1899013,2,3/13/2020,,1532522,48,25,4
1899013,4,3/13/2020,,1532522,48,459,1
1899013,5,3/13/2020,,1532522,48,856,2
1899013,6,3/13/2020,,1532522,48,1816,2
1899014,1,3/13/2020,,1178236,40,2009,3
1899014,2,3/13/2020,,1178236,40,1672,2
1899015,1,3/13/2020,,200370,8,1712,8
1899015,2,3/13/2020,,200370,8,1614,3
1899015,3,3/13/2020,,200370,8,1111,4
1899015,4,3/13/2020,,200370,8,108,1
1899016,1,3/13/2020,,1635396,48,1625,1
1899017,1,3/13/2020,,353352,9,1813,5
1899017,2,3/13/2020,,353352,9,2114,3
1899017,3,3/13/2020,,353352,9,432,5
1900001,1,3/14/2020,,938219,37,457,7
1900001,2,3/14/2020,,938219,37,1630,6
1900002,1,3/14/2020,,165801,4,1328,2
1900003,1,3/14/2020,3/18/2020,1055801,0,2150,1
1900003,2,3/14/2020,3/18/2020,1055801,0,1648,5
1900003,3,3/14/2020,3/18/2020,1055801,0,1253,4
1900004,1,3/14/2020,,336182,9,740,1
1900005,1,3/14/2020,,427804,22,1578,1
1900005,2,3/14/2020,,427804,22,1511,6
1900006,1,3/14/2020,,1458301,64,456,2
1900006,2,3/14/2020,,1458301,64,1230,7
1900007,1,3/14/2020,,1818186,50,1592,6
1900008,1,3/14/2020,,1412783,49,335,1
1900008,3,3/14/2020,,1412783,49,1160,7
1900009,1,3/14/2020,,1071007,42,2205,2
1900009,2,3/14/2020,,1071007,42,2075,2
1900010,1,3/14/2020,3/17/2020,1941806,0,1807,7
1900011,1,3/14/2020,,12365,1,1189,5
1900011,2,3/14/2020,,12365,1,1650,3
1900012,1,3/14/2020,,1931525,56,1406,1
1900012,2,3/14/2020,,1931525,56,361,1
1900012,3,3/14/2020,,1931525,56,505,2
1900012,4,3/14/2020,,1931525,56,1439,3
1900012,5,3/14/2020,,1931525,56,810,2
1900012,6,3/14/2020,,1931525,56,148,5
1900013,1,3/14/2020,,1060009,37,338,2
1900013,2,3/14/2020,,1060009,37,2091,2
1900013,3,3/14/2020,,1060009,37,459,6
1900013,4,3/14/2020,,1060009,37,1286,4
1900013,5,3/14/2020,,1060009,37,1631,2
1900013,6,3/14/2020,,1060009,37,428,10
1900014,1,3/14/2020,,147228,4,1682,1
1900015,1,3/14/2020,,2089159,45,1465,2
1900015,2,3/14/2020,,2089159,45,1426,4
1900015,3,3/14/2020,,2089159,45,1585,3
1900016,1,3/14/2020,,1411409,45,424,6
1900017,1,3/14/2020,3/20/2020,1352889,0,1394,2
1900017,2,3/14/2020,3/20/2020,1352889,0,2506,2
1900018,1,3/14/2020,,1580459,43,1635,3
1900018,2,3/14/2020,,1580459,43,618,1
1900020,1,3/14/2020,,957450,40,1583,3
1900020,2,3/14/2020,,957450,40,1141,3
1900020,3,3/14/2020,,957450,40,1551,1
1900020,4,3/14/2020,,957450,40,1044,6
1900020,5,3/14/2020,,957450,40,1804,3
1900020,6,3/14/2020,,957450,40,585,1
1900020,7,3/14/2020,,957450,40,1671,2
1900021,1,3/14/2020,,1436891,61,104,1
1900022,1,3/14/2020,,1130442,38,1696,3
1900022,2,3/14/2020,,1130442,38,39,9
1900022,3,3/14/2020,,1130442,38,1612,9
1900022,4,3/14/2020,,1130442,38,1517,6
1900022,5,3/14/2020,,1130442,38,463,2
1900022,6,3/14/2020,,1130442,38,1484,1
1900023,1,3/14/2020,3/17/2020,1904679,0,1745,1
1900023,2,3/14/2020,3/17/2020,1904679,0,1438,6
1900024,1,3/14/2020,3/17/2020,1431209,0,951,1
1900024,2,3/14/2020,3/17/2020,1431209,0,1294,5
1900025,1,3/14/2020,3/15/2020,1414205,0,430,1
1900025,2,3/14/2020,3/15/2020,1414205,0,987,1
1900025,3,3/14/2020,3/15/2020,1414205,0,1614,1
1900025,4,3/14/2020,3/15/2020,1414205,0,1163,2
1901000,1,3/15/2020,,1048581,42,454,2
1902000,1,3/16/2020,,1609149,54,460,2
1902001,1,3/16/2020,3/19/2020,1451193,0,1454,7
1902001,2,3/16/2020,3/19/2020,1451193,0,440,5
1902002,1,3/16/2020,,1958936,62,1480,1
1902003,1,3/16/2020,,1381883,53,1266,1
1902003,2,3/16/2020,,1381883,53,2,1
1902004,1,3/16/2020,3/19/2020,1196673,0,11,1
1902004,3,3/16/2020,3/19/2020,1196673,0,1287,1
1902005,1,3/16/2020,,2025686,65,1358,3
1902005,2,3/16/2020,,2025686,65,1384,1
1902005,3,3/16/2020,,2025686,65,1155,10
1902005,4,3/16/2020,,2025686,65,1693,1
1902005,5,3/16/2020,,2025686,65,723,2
1902005,6,3/16/2020,,2025686,65,1579,3
1903000,1,3/17/2020,3/19/2020,1600419,0,436,3
1903000,2,3/17/2020,3/19/2020,1600419,0,1333,2
1903001,1,3/17/2020,3/21/2020,666716,0,2014,1
1903002,1,3/17/2020,3/19/2020,1940708,0,732,2
1903003,1,3/17/2020,3/20/2020,1521358,0,434,1
1903003,2,3/17/2020,3/20/2020,1521358,0,1656,6
1903004,1,3/17/2020,,112287,4,1613,2
1904000,1,3/18/2020,,334483,8,453,1
1904001,1,3/18/2020,,1735668,66,545,2
1904002,1,3/18/2020,,721118,29,393,3
1904002,2,3/18/2020,,721118,29,1599,4
1904002,3,3/18/2020,,721118,29,448,3
1940000,1,4/23/2020,4/26/2020,245739,0,417,6
1940000,2,4/23/2020,4/26/2020,245739,0,80,1
1940000,3,4/23/2020,4/26/2020,245739,0,1085,1
1940000,4,4/23/2020,4/26/2020,245739,0,1627,2
1940001,1,4/23/2020,,1065004,39,1793,2
1940001,2,4/23/2020,,1065004,39,191,1
1940001,3,4/23/2020,,1065004,39,1078,1
1940001,4,4/23/2020,,1065004,39,713,1
1940001,5,4/23/2020,,1065004,39,1340,1
1941000,1,4/24/2020,,964158,38,68,2
1941002,1,4/24/2020,,587974,22,2516,1
1941003,1,4/24/2020,4/28/2020,1729878,0,1653,6
1942000,1,4/25/2020,,1026914,40,2498,1
1942001,1,4/25/2020,4/28/2020,1652819,0,1652,3
1942001,2,4/25/2020,4/28/2020,1652819,0,52,2
1942001,3,4/25/2020,4/28/2020,1652819,0,118,3
1942002,1,4/25/2020,,1710324,61,1694,1
1942003,1,4/25/2020,5/2/2020,1346790,0,1438,3
1942003,2,4/25/2020,5/2/2020,1346790,0,402,3
1942003,3,4/25/2020,5/2/2020,1346790,0,545,1
1942004,1,4/25/2020,4/29/2020,703936,0,2020,1
1942004,2,4/25/2020,4/29/2020,703936,0,1658,3
1942004,3,4/25/2020,4/29/2020,703936,0,365,4
1942004,4,4/25/2020,4/29/2020,703936,0,74,3
1942004,5,4/25/2020,4/29/2020,703936,0,1749,2
1942005,1,4/25/2020,,1643550,47,1517,4
1942006,1,4/25/2020,,1869542,49,133,10
1942007,1,4/25/2020,4/30/2020,1519236,0,1495,8
1942007,2,4/25/2020,4/30/2020,1519236,0,2496,5
1942007,3,4/25/2020,4/30/2020,1519236,0,1027,2
1942008,1,4/25/2020,4/27/2020,186193,0,657,3
1942009,1,4/25/2020,4/28/2020,1933910,0,799,3
1942009,2,4/25/2020,4/28/2020,1933910,0,353,2
1942009,3,4/25/2020,4/28/2020,1933910,0,1579,1
1942009,4,4/25/2020,4/28/2020,1933910,0,1609,4
1942009,5,4/25/2020,4/28/2020,1933910,0,1434,5
1942009,6,4/25/2020,4/28/2020,1933910,0,2019,7
1942009,7,4/25/2020,4/28/2020,1933910,0,1692,2
1942010,1,4/25/2020,5/1/2020,1829393,0,994,1
1942010,2,4/25/2020,5/1/2020,1829393,0,1359,1
1942010,3,4/25/2020,5/1/2020,1829393,0,1689,8
1942010,4,4/25/2020,5/1/2020,1829393,0,1057,3
1942010,5,4/25/2020,5/1/2020,1829393,0,278,7
1944000,1,4/27/2020,,1845648,51,50,6
1944001,1,4/27/2020,,1591623,64,49,8
1944002,1,4/27/2020,,1538224,47,1446,2
1944002,2,4/27/2020,,1538224,47,450,1
1944002,3,4/27/2020,,1538224,47,1370,3
1944002,4,4/27/2020,,1538224,47,1512,7
1944002,5,4/27/2020,,1538224,47,1215,6
1944002,6,4/27/2020,,1538224,47,482,2
1944002,7,4/27/2020,,1538224,47,953,1
1944003,1,4/27/2020,,646871,13,1754,1
1944003,2,4/27/2020,,646871,13,1640,2
1944003,3,4/27/2020,,646871,13,423,1
1944004,1,4/27/2020,5/2/2020,1288830,0,71,3
1944004,2,4/27/2020,5/2/2020,1288830,0,1502,2
1944004,3,4/27/2020,5/2/2020,1288830,0,593,4
1944005,1,4/27/2020,,1954880,66,1340,2
1944005,2,4/27/2020,,1954880,66,1613,1
1944005,3,4/27/2020,,1954880,66,418,1
1944005,4,4/27/2020,,1954880,66,2294,2
1944005,5,4/27/2020,,1954880,66,2509,2
1944006,1,4/27/2020,,501476,24,1256,4
1944006,2,4/27/2020,,501476,24,1690,1
1944007,1,4/27/2020,,567032,26,449,1
1944007,2,4/27/2020,,567032,26,84,7
1944007,3,4/27/2020,,567032,26,1694,4
1944007,4,4/27/2020,,567032,26,1653,1
1944007,5,4/27/2020,,567032,26,1146,1
1944007,6,4/27/2020,,567032,26,79,2
1945000,1,4/28/2020,,1085205,39,97,2
1945000,3,4/28/2020,,1085205,39,1748,3
1945000,4,4/28/2020,,1085205,39,1783,2
1945001,1,4/28/2020,,1060173,36,1816,2
1945001,2,4/28/2020,,1060173,36,1658,6
1945002,1,4/28/2020,5/3/2020,1260588,0,48,1
1945002,2,4/28/2020,5/3/2020,1260588,0,1239,5
1945003,1,4/28/2020,5/3/2020,1363803,0,1108,4
1945003,2,4/28/2020,5/3/2020,1363803,0,57,6
1945003,3,4/28/2020,5/3/2020,1363803,0,1041,3
1945003,4,4/28/2020,5/3/2020,1363803,0,107,2
1945003,5,4/28/2020,5/3/2020,1363803,0,1927,6
1945003,6,4/28/2020,5/3/2020,1363803,0,2049,3
1945004,1,4/28/2020,5/2/2020,208682,0,343,1
1945004,2,4/28/2020,5/2/2020,208682,0,1564,2
1945004,3,4/28/2020,5/2/2020,208682,0,1586,1
1945004,4,4/28/2020,5/2/2020,208682,0,1596,6
1945005,1,4/28/2020,,1466422,64,103,7
1945005,2,4/28/2020,,1466422,64,1170,5
1945005,3,4/28/2020,,1466422,64,1475,9
1945007,1,4/28/2020,5/1/2020,872536,0,1471,5
1945007,2,4/28/2020,5/1/2020,872536,0,1649,2
1945008,1,4/28/2020,,1618221,53,412,6
1945008,2,4/28/2020,,1618221,53,1275,1
1945008,3,4/28/2020,,1618221,53,1062,1
1945008,4,4/28/2020,,1618221,53,1821,8
1945008,5,4/28/2020,,1618221,53,540,3
1945008,6,4/28/2020,,1618221,53,436,2
1945009,1,4/28/2020,4/30/2020,1530756,0,1586,6
1945009,2,4/28/2020,4/30/2020,1530756,0,1138,8
1945010,1,4/28/2020,,1750735,57,1196,1
1945010,2,4/28/2020,,1750735,57,1609,2
1945010,3,4/28/2020,,1750735,57,456,2
1945011,1,4/28/2020,,1437052,45,1003,3
1945011,2,4/28/2020,,1437052,45,1296,6
1945011,3,4/28/2020,,1437052,45,1591,2
1945011,4,4/28/2020,,1437052,45,163,2
1945012,1,4/28/2020,,1203486,43,1731,3
1945012,2,4/28/2020,,1203486,43,331,7
1946001,1,4/29/2020,,661265,14,979,2
1946001,2,4/29/2020,,661265,14,1684,2
1946003,1,4/29/2020,,1450286,56,509,1
1946004,1,4/29/2020,5/3/2020,996031,0,1594,2
1946005,1,4/29/2020,5/2/2020,599656,0,427,1
1946006,1,4/29/2020,5/2/2020,397285,0,2493,2
1946007,1,4/29/2020,,1810728,64,456,1
1946007,2,4/29/2020,,1810728,64,1125,3
1946007,3,4/29/2020,,1810728,64,697,5
1946007,4,4/29/2020,,1810728,64,452,4
1946007,5,4/29/2020,,1810728,64,1021,2
1946007,6,4/29/2020,,1810728,64,89,6
1946008,1,4/29/2020,5/5/2020,1402689,0,183,4
1946008,2,4/29/2020,5/5/2020,1402689,0,453,1
1946009,1,4/29/2020,,1812932,47,1489,10
1946009,2,4/29/2020,,1812932,47,868,1
1946009,3,4/29/2020,,1812932,47,1438,7
1946009,4,4/29/2020,,1812932,47,1267,2
1946009,5,4/29/2020,,1812932,47,2492,6
1946009,6,4/29/2020,,1812932,47,1880,1
1946010,1,4/29/2020,5/4/2020,1816077,0,1025,2
1946010,2,4/29/2020,5/4/2020,1816077,0,1431,1
1946011,1,4/29/2020,,1638118,47,1138,4
1946012,1,4/29/2020,,1498800,64,1581,7
1946012,2,4/29/2020,,1498800,64,346,4
1946013,1,4/29/2020,5/2/2020,1507926,0,1774,3
1946013,2,4/29/2020,5/2/2020,1507926,0,181,2
1946013,3,4/29/2020,5/2/2020,1507926,0,1672,1
1946014,1,4/29/2020,,1168257,39,1439,1
1946014,2,4/29/2020,,1168257,39,1566,3
1946015,1,4/29/2020,,79191,6,432,4
1946015,2,4/29/2020,,79191,6,1487,8
1946015,3,4/29/2020,,79191,6,763,2
1946015,4,4/29/2020,,79191,6,119,5
1946015,5,4/29/2020,,79191,6,639,4
1946015,6,4/29/2020,,79191,6,523,1
1946016,1,4/29/2020,,1430321,66,1282,1
1946017,1,4/29/2020,,319579,9,437,5
1946017,2,4/29/2020,,319579,9,1643,3
1946017,3,4/29/2020,,319579,9,1617,1
1946017,4,4/29/2020,,319579,9,2336,2
1946018,1,4/29/2020,,1003107,38,1229,4
1946018,2,4/29/2020,,1003107,38,439,2
1946019,1,4/29/2020,,932027,39,1717,1
1946019,2,4/29/2020,,932027,39,2494,1
1946019,3,4/29/2020,,932027,39,1938,6
1946019,4,4/29/2020,,932027,39,421,6
1946019,5,4/29/2020,,932027,39,325,2
1946020,1,4/29/2020,,350979,8,1677,3
1946020,2,4/29/2020,,350979,8,1615,5
1946020,3,4/29/2020,,350979,8,23,2
1946020,4,4/29/2020,,350979,8,1084,8
1946020,5,4/29/2020,,350979,8,2096,10
1946020,6,4/29/2020,,350979,8,1626,3
1946021,1,4/29/2020,,138242,5,1625,2
1947000,1,4/30/2020,,1570733,43,1135,3
1947001,1,4/30/2020,5/2/2020,987795,0,304,1
1947002,1,4/30/2020,,1990814,64,1485,1
1947002,2,4/30/2020,,1990814,64,1366,3
1947004,1,4/30/2020,,1996108,61,453,7
1947005,1,4/30/2020,,2050396,53,1664,1
1947005,2,4/30/2020,,2050396,53,1683,7
1947006,1,4/30/2020,,1982247,57,1409,4
1947006,2,4/30/2020,,1982247,57,1574,2
1947007,1,4/30/2020,5/7/2020,682759,0,1550,5
1947008,1,4/30/2020,,1521733,54,1546,2
1947008,2,4/30/2020,,1521733,54,397,1
1947008,3,4/30/2020,,1521733,54,1465,4
1947009,1,4/30/2020,,929502,36,1653,2
1947009,2,4/30/2020,,929502,36,1687,9
1947009,3,4/30/2020,,929502,36,1603,1
1947009,4,4/30/2020,,929502,36,1578,2
1947010,1,4/30/2020,,1553446,53,1636,2
1947011,1,4/30/2020,,1669695,61,537,1
1947011,2,4/30/2020,,1669695,61,1382,3
1947011,3,4/30/2020,,1669695,61,1529,1
1947011,4,4/30/2020,,1669695,61,1812,4
1947012,1,4/30/2020,,2080735,50,2110,6
1947013,1,4/30/2020,,2074996,45,2509,2
1947013,2,4/30/2020,,2074996,45,447,2
1947014,1,4/30/2020,,959017,42,1718,2
1947014,2,4/30/2020,,959017,42,1625,1
1947014,3,4/30/2020,,959017,42,102,1
1947015,1,4/30/2020,,945725,37,1535,9
1947016,1,4/30/2020,,365703,9,112,2
1947016,3,4/30/2020,,365703,9,1672,2
1947016,4,4/30/2020,,365703,9,2115,6
1947017,1,4/30/2020,,1364298,61,1102,2
1947017,2,4/30/2020,,1364298,61,1098,6
1947018,1,4/30/2020,,560505,24,2066,5
1947018,2,4/30/2020,,560505,24,405,10
1947018,3,4/30/2020,,560505,24,1666,7
1947019,1,4/30/2020,,384911,9,1789,4
1947019,2,4/30/2020,,384911,9,1602,2
1947019,3,4/30/2020,,384911,9,608,5
1947021,1,4/30/2020,,113290,5,1155,3
1947021,2,4/30/2020,,113290,5,2066,1
1947022,1,4/30/2020,,306354,8,1451,1
1947023,1,4/30/2020,,1230757,56,1659,3
1947024,1,4/30/2020,,519438,21,266,4
1947025,1,4/30/2020,,1858665,57,1430,5
1948000,1,5/1/2020,5/5/2020,1563746,0,1633,1
1948001,1,5/1/2020,5/3/2020,878538,0,2502,2
1948002,1,5/1/2020,,2033335,44,1693,7
1948003,1,5/1/2020,5/4/2020,1746274,0,517,6
1948003,2,5/1/2020,5/4/2020,1746274,0,148,2
1948004,1,5/1/2020,,314470,8,828,1
1948005,1,5/1/2020,,1958824,64,1726,1
1948005,2,5/1/2020,,1958824,64,778,4
1948005,3,5/1/2020,,1958824,64,1336,1
1948005,4,5/1/2020,,1958824,64,1526,3
1948005,5,5/1/2020,,1958824,64,1578,3
1948005,6,5/1/2020,,1958824,64,1340,2
1948006,1,5/1/2020,5/8/2020,305074,0,1613,5
1948008,1,5/1/2020,5/2/2020,494009,0,1438,1
1948009,1,5/1/2020,,1530975,64,1636,2
1948009,2,5/1/2020,,1530975,64,453,7
1948009,3,5/1/2020,,1530975,64,961,1
1948010,1,5/1/2020,5/6/2020,480550,0,654,2
1948010,2,5/1/2020,5/6/2020,480550,0,1454,2
1948011,1,5/1/2020,,580116,22,430,1
1948012,1,5/1/2020,,1354052,47,73,1
1948013,1,5/1/2020,5/8/2020,1561955,0,1758,2
1948014,1,5/1/2020,,652959,17,1157,4
1948014,2,5/1/2020,,652959,17,1155,4
1948014,3,5/1/2020,,652959,17,1446,5
1948014,4,5/1/2020,,652959,17,776,6
1948015,1,5/1/2020,5/5/2020,1811432,0,216,6
1948015,2,5/1/2020,5/5/2020,1811432,0,1632,4
1948015,3,5/1/2020,5/5/2020,1811432,0,1556,3
1948015,4,5/1/2020,5/5/2020,1811432,0,1697,3
1948015,5,5/1/2020,5/5/2020,1811432,0,1411,3
1948016,1,5/1/2020,,334491,8,1729,4
1948016,2,5/1/2020,,334491,8,1571,1
1948016,3,5/1/2020,,334491,8,1627,1
1948017,1,5/1/2020,,1230348,45,1151,3
1948017,2,5/1/2020,,1230348,45,1274,3
1948017,3,5/1/2020,,1230348,45,452,2
1949001,1,5/2/2020,,2080484,64,181,3
1949001,2,5/2/2020,,2080484,64,1540,1
1949002,1,5/2/2020,,403915,22,1757,1
1949002,2,5/2/2020,,403915,22,2501,5
1949003,1,5/2/2020,,1557502,54,1718,1
1949003,2,5/2/2020,,1557502,54,680,3
1949003,3,5/2/2020,,1557502,54,163,1
1949004,1,5/2/2020,,1275061,49,729,3
1949004,2,5/2/2020,,1275061,49,872,9
1949004,3,5/2/2020,,1275061,49,1763,4
1949005,1,5/2/2020,,1807158,57,1643,3
1949006,1,5/2/2020,,1608259,61,117,1
1949007,1,5/2/2020,,1404342,59,1431,1
1949007,2,5/2/2020,,1404342,59,681,1
1949008,1,5/2/2020,,1529720,55,420,7
1949008,2,5/2/2020,,1529720,55,434,3
1949009,1,5/2/2020,,2073697,48,1645,10
1949010,1,5/2/2020,,1435185,53,583,1
